question_id,student_id,correct,time
8,10,1,34.974000000000004
8,8,1,9.189
8,11,0,47.975
8,6,1,29.881
8,5,0,37.766
8,14,0,30.16
8,4,0,29.139
8,34,0,32.495
8,9,0,21.894000000000002
8,3,1,32.913000000000004
8,16,1,25.423000000000002
8,21,0,35.705999999999996
8,17,1,22.83
8,26,0,12.47
8,31,1,17.772000000000002
8,7,1,20.104
8,2,0,18.214000000000002
9,28,0,3.845
9,27,1,8.432
9,30,1,14.335
9,25,1,10.212
9,29,1,5.337000000000001
9,24,1,7.355
9,23,1,6.852
9,32,1,3.8789999999999996
9,1,1,10.146
9,33,1,11.444
9,19,1,5.933
9,35,0,18.461
9,18,1,12.512
9,10,1,16.623
9,8,1,5.662000000000001
9,11,1,14.727
9,6,0,4.225
9,5,1,14.244000000000002
9,14,1,16.069000000000003
9,4,0,8.529
9,34,1,7.7989999999999995
9,9,1,10.264000000000001
9,3,1,5.244
9,16,1,11.977
9,21,1,17.26
9,17,1,4.842
9,26,1,4.586
9,31,1,6.664
9,7,1,7.329
9,2,1,5.254
10,28,1,22.127
10,27,1,11.367
10,30,1,17.183
10,25,0,31.861
10,29,0,37.881
10,24,1,28.003
10,23,1,37.471
10,32,0,16.189
10,1,1,34.718
10,33,0,16.582
10,19,1,34.259
10,35,0,21.549
10,18,1,35.900999999999996
10,10,1,14.311
10,8,1,30.295
10,11,0,7.081
10,6,1,11.744000000000002
10,5,1,11.8
10,14,0,26.625999999999998
10,4,1,7.595
10,34,1,27.901
10,9,1,18.74
10,3,1,15.437000000000001
10,16,1,31.549
10,21,0,30.596
10,17,0,11.335
10,26,0,1.6440000000000001
10,31,0,28.953000000000003
10,7,0,11.525
10,2,1,16.953
